SK_ID_PREV,SK_ID_CURR,NAME_CONTRACT_TYPE,AMT_ANNUITY,AMT_APPLICATION,AMT_CREDIT,AMT_DOWN_PAYMENT,AMT_GOODS_PRICE,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,FLAG_LAST_APPL_PER_CONTRACT,NFLAG_LAST_APPL_IN_DAY,RATE_DOWN_PAYMENT,RATE_INTEREST_PRIMARY,RATE_INTEREST_PRIVILEGED,NAME_CASH_LOAN_PURPOSE,NAME_CONTRACT_STATUS,DAYS_DECISION,NAME_PAYMENT_TYPE,CODE_REJECT_REASON,NAME_TYPE_SUITE,NAME_CLIENT_TYPE,NAME_GOODS_CATEGORY,NAME_PORTFOLIO,NAME_PRODUCT_TYPE,CHANNEL_TYPE,SELLERPLACE_AREA,NAME_SELLER_INDUSTRY,CNT_PAYMENT,NAME_YIELD_GROUP,PRODUCT_COMBINATION,DAYS_FIRST_DRAWING,DAYS_FIRST_DUE,DAYS_LAST_DUE_1ST_VERSION,DAYS_LAST_DUE,DAYS_TERMINATION,NFLAG_INSURED_ON_APPROVAL
1975735,437650,Consumer loans,9967.86,85050.0,82858.5,8505.0,85050.0,SATURDAY,8,Y,1,0.1013831363927408,,,XAP,Approved,-2055,Cash through the bank,XAP,Children,Repeater,Clothing and Accessories,POS,XNA,Stone,84,Clothing,10.0,middle,POS industry with interest,365243.0,-2024.0,-1754.0,-1754.0,-1746.0,0.0
1839143,328008,Consumer loans,2771.91,15106.5,13594.5,1512.0,15106.5,FRIDAY,16,Y,1,0.1090064180680802,,,XAP,Approved,-1963,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,85,Connectivity,6.0,high,POS mobile with interest,365243.0,-1921.0,-1771.0,-1771.0,-1765.0,0.0
2717700,195220,Consumer loans,2325.69,15075.0,17050.5,1575.0,15075.0,SATURDAY,12,Y,1,0.0920951481473346,,,XAP,Approved,-1253,Cash through the bank,XAP,Other_B,Repeater,Mobile,POS,XNA,Country-wide,45,Connectivity,10.0,high,POS mobile with interest,365243.0,-1222.0,-952.0,-952.0,-944.0,0.0
2446971,436320,Consumer loans,,25605.0,25605.0,0.0,25605.0,WEDNESDAY,12,Y,1,0.0,,,XAP,Refused,-590,Cash through the bank,LIMIT,,Repeater,Mobile,XNA,XNA,Country-wide,100,Connectivity,,XNA,POS mobile with interest,,,,,,
1676139,242775,Cash loans,15412.32,396000.0,396000.0,,396000.0,FRIDAY,7,Y,1,,,,XNA,Approved,-267,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,48.0,middle,Cash X-Sell: middle,365243.0,-237.0,1173.0,-177.0,-174.0,0.0
2377090,184585,Cash loans,,0.0,0.0,,,SUNDAY,12,Y,1,,,,XNA,Canceled,-397,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2782859,201785,Revolving loans,2250.0,45000.0,45000.0,,45000.0,SATURDAY,20,Y,1,,,,XAP,Refused,-258,XNA,XNA,,Repeater,XNA,Cards,walk-in,Country-wide,8377,Consumer electronics,0.0,XNA,Card Street,,,,,,
1285559,154143,Revolving loans,2250.0,45000.0,45000.0,,45000.0,FRIDAY,12,Y,1,,,,XAP,Approved,-278,XNA,XAP,Family,New,XNA,Cards,walk-in,Country-wide,8377,Consumer electronics,0.0,XNA,Card Street,-272.0,-232.0,365243.0,365243.0,365243.0,0.0
1807855,259968,Consumer loans,2878.02,24705.0,27558.0,0.0,24705.0,THURSDAY,15,Y,1,0.0,,,XAP,Refused,-1828,Cash through the bank,HC,Family,New,Furniture,POS,XNA,Stone,649,Furniture,14.0,high,POS industry with interest,,,,,,
1821871,235983,Consumer loans,8982.72,69151.5,75996.0,0.0,69151.5,FRIDAY,19,Y,1,0.0,,,XAP,Approved,-2128,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,1200,Consumer electronics,12.0,high,POS household with interest,365243.0,-2097.0,-1767.0,-1767.0,-1762.0,0.0
2270034,160556,Consumer loans,10786.41,99657.0,97087.5,9967.5,99657.0,SUNDAY,16,Y,1,0.101401276319309,,,XAP,Approved,-1678,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,1200,Consumer electronics,10.0,low_normal,POS household with interest,365243.0,-1647.0,-1377.0,-1377.0,-1370.0,0.0
2613480,267013,Consumer loans,30534.57,310500.0,310500.0,0.0,310500.0,SUNDAY,15,Y,1,0.0,,,XAP,Approved,-602,Cash through the bank,XAP,,New,Vehicles,POS,XNA,Stone,68,Industry,12.0,middle,POS other with interest,365243.0,-568.0,-238.0,-238.0,-231.0,0.0
1581154,301214,Cash loans,14588.055,180000.0,215640.0,,180000.0,FRIDAY,8,Y,1,,,,Payments on other loans,Refused,-587,Cash through the bank,LIMIT,,Repeater,XNA,Cash,walk-in,Country-wide,50,Connectivity,36.0,high,Cash Street: high,,,,,,
2723531,394280,Consumer loans,,78201.0,78201.0,0.0,78201.0,WEDNESDAY,18,Y,1,0.0,,,XAP,Refused,-1554,Cash through the bank,HC,,Repeater,Computers,XNA,XNA,Country-wide,30,Connectivity,,XNA,POS mobile with interest,,,,,,
1367940,201635,Consumer loans,16648.02,86796.0,81648.0,9000.0,86796.0,SATURDAY,14,Y,1,0.1081305509423062,,,XAP,Approved,-2320,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,365243.0,-2277.0,-2127.0,-2187.0,-2179.0,0.0
2830966,451181,Consumer loans,7926.435,71140.5,78651.0,0.0,71140.5,SATURDAY,10,Y,1,0.0,,,XAP,Approved,-553,Cash through the bank,XAP,,Repeater,Consumer Electronics,POS,XNA,Country-wide,2775,Consumer electronics,12.0,middle,POS household with interest,365243.0,-521.0,-191.0,-311.0,-307.0,0.0
1386473,217297,Consumer loans,14021.775,133141.5,142591.5,0.0,133141.5,WEDNESDAY,13,Y,1,0.0,,,XAP,Approved,-195,Cash through the bank,XAP,Unaccompanied,Repeater,Audio/Video,POS,XNA,Country-wide,2775,Consumer electronics,12.0,low_normal,POS household with interest,365243.0,-164.0,166.0,365243.0,365243.0,0.0
2162458,350858,Consumer loans,19607.535,155673.0,166801.5,0.0,155673.0,SATURDAY,11,Y,1,0.0,,,XAP,Approved,-721,Cash through the bank,XAP,,Repeater,Audio/Video,POS,XNA,Country-wide,2775,Consumer electronics,10.0,middle,POS household with interest,365243.0,-685.0,-415.0,-565.0,-559.0,0.0
2054479,272722,Consumer loans,43951.365,240264.0,249777.0,0.0,240264.0,SATURDAY,15,Y,1,0.0,,,XAP,Approved,-130,Cash through the bank,XAP,Unaccompanied,Repeater,Furniture,POS,XNA,Country-wide,94,Furniture,6.0,low_action,POS industry without interest,365243.0,-100.0,50.0,365243.0,365243.0,1.0
1268061,267002,Consumer loans,10901.835,99742.5,99742.5,0.0,99742.5,THURSDAY,18,Y,1,0.0,,,XAP,Approved,-1571,Cash through the bank,XAP,"Spouse, partner",New,Furniture,POS,XNA,Country-wide,170,Furniture,10.0,low_action,POS industry without interest,365243.0,-1540.0,-1270.0,-1360.0,-1350.0,0.0
1007602,407251,Consumer loans,6784.605,42390.0,40846.5,4230.0,42390.0,SUNDAY,9,Y,1,0.1022008040875965,,,XAP,Approved,-943,Cash through the bank,XAP,,Repeater,Mobile,POS,XNA,Country-wide,38,Connectivity,8.0,high,POS mobile with interest,365243.0,-908.0,-698.0,-698.0,-691.0,0.0
2305758,378081,Consumer loans,8093.565,30555.0,28408.5,3055.5,30555.0,THURSDAY,11,Y,1,0.1057626898273351,,,XAP,Approved,-2464,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,97,Connectivity,4.0,high,POS mobile with interest,365243.0,-2421.0,-2331.0,-2331.0,-2328.0,1.0
2818999,111785,Consumer loans,11643.615,89955.0,104760.0,8995.5,89955.0,MONDAY,8,Y,1,0.0861225810859894,,,XAP,Approved,-1865,Cash through the bank,XAP,Family,New,Audio/Video,POS,XNA,Stone,150,Consumer electronics,14.0,high,POS household with interest,365243.0,-1834.0,-1444.0,-1444.0,-1425.0,0.0
1950226,387534,Consumer loans,11153.43,89955.0,98860.5,0.0,89955.0,MONDAY,16,Y,1,0.0,,,XAP,Approved,-1950,Cash through the bank,XAP,Other_A,New,Audio/Video,POS,XNA,Stone,150,Consumer electronics,12.0,high,POS household with interest,365243.0,-1919.0,-1589.0,-1589.0,-1580.0,0.0
2053330,177082,Consumer loans,5737.455,29790.0,28138.5,2979.0,29790.0,SATURDAY,8,Y,1,0.1042629330178136,,,XAP,Approved,-1379,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Regional / Local,180,Connectivity,6.0,high,POS household with interest,365243.0,-1347.0,-1197.0,-1197.0,-1188.0,0.0
1332321,220689,Consumer loans,6673.59,63540.0,57186.0,6354.0,63540.0,MONDAY,11,Y,1,0.1089090909090909,,,XAP,Approved,-1381,Cash through the bank,XAP,Family,Repeater,Computers,POS,XNA,Stone,212,Consumer electronics,10.0,middle,POS household with interest,365243.0,-1341.0,-1071.0,-1071.0,-1067.0,0.0
2629090,194357,Consumer loans,6988.905,54000.0,61510.5,0.0,54000.0,TUESDAY,14,Y,1,0.0,,,XAP,Approved,-1214,XNA,XAP,Unaccompanied,Repeater,Sport and Leisure,POS,XNA,Stone,30,Industry,12.0,high,POS industry with interest,365243.0,-1182.0,-852.0,-1092.0,-1090.0,0.0
2712627,317746,Consumer loans,12642.03,70605.0,67014.0,6750.0,70605.0,TUESDAY,12,Y,1,0.0996605883135897,,,XAP,Approved,-1585,Cash through the bank,XAP,Family,Repeater,Consumer Electronics,POS,XNA,Stone,109,Consumer electronics,6.0,middle,POS household with interest,365243.0,-1554.0,-1404.0,-1404.0,-1398.0,0.0
2049631,409839,Consumer loans,8240.04,73885.5,72792.0,7650.0,73885.5,THURSDAY,15,Y,1,0.1035720824264122,,,XAP,Approved,-1676,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Stone,109,Consumer electronics,12.0,high,POS household with interest,365243.0,-1645.0,-1315.0,-1315.0,-1309.0,0.0
2798305,233667,Consumer loans,11762.775,114736.5,114736.5,0.0,114736.5,SATURDAY,13,Y,1,0.0,,,XAP,Approved,-567,XNA,XAP,,Repeater,Furniture,POS,XNA,Stone,200,Furniture,12.0,middle,POS industry with interest,365243.0,-536.0,-206.0,-416.0,-412.0,0.0
2198389,451843,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-300,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2350080,431156,Cash loans,38196.675,675000.0,744498.0,,675000.0,TUESDAY,9,Y,1,,,,XNA,Approved,-889,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,middle,Cash X-Sell: middle,,,,,,
1791512,368569,Cash loans,17366.805,202500.0,222547.5,,202500.0,FRIDAY,10,Y,1,,,,XNA,Refused,-776,Cash through the bank,HC,"Spouse, partner",Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,middle,Cash X-Sell: middle,,,,,,
2513571,130011,Cash loans,40357.26,661500.0,740961.0,,661500.0,MONDAY,8,Y,1,,,,XNA,Approved,-791,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42.0,high,Cash X-Sell: high,365243.0,-761.0,469.0,-221.0,-218.0,1.0
1451161,130698,Cash loans,10332.18,135000.0,152820.0,0.0,135000.0,TUESDAY,9,Y,1,0.0,,,XNA,Approved,-2520,Cash through the bank,XAP,Family,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high,365243.0,-2490.0,-1800.0,-2070.0,-2067.0,1.0
2376770,291006,Cash loans,,0.0,0.0,,,SATURDAY,12,Y,1,,,,XNA,Canceled,-182,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2399553,385784,Cash loans,9127.35,135000.0,135000.0,0.0,135000.0,THURSDAY,11,Y,1,0.0,,,XNA,Refused,-2565,Cash through the bank,SCO,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,high,Cash Street: high,,,,,,
2230504,258569,Cash loans,,0.0,0.0,,,WEDNESDAY,14,Y,1,,,,XNA,Canceled,-184,XNA,XAP,,Refreshed,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2752920,330710,Cash loans,,0.0,0.0,,,MONDAY,11,Y,1,,,,XNA,Canceled,-369,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1862367,337165,Cash loans,4976.91,67500.0,74182.5,,67500.0,FRIDAY,10,Y,1,,,,XNA,Approved,-1172,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,low_normal,Cash X-Sell: low,365243.0,-1142.0,-632.0,-932.0,-925.0,1.0
1550511,439811,Cash loans,30452.94,454500.0,520830.0,,454500.0,TUESDAY,8,Y,1,,,,XNA,Approved,-545,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-515.0,175.0,-215.0,-211.0,1.0
1862365,162126,Cash loans,9416.475,67500.0,82111.5,0.0,67500.0,THURSDAY,9,Y,1,0.0,,,Other,Approved,-2044,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-2009.0,-1679.0,-1679.0,-1671.0,0.0
1992558,330267,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Canceled,-50,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2730415,197258,Cash loans,5246.01,45000.0,47970.0,,45000.0,WEDNESDAY,15,Y,1,,,,XNA,Approved,-2807,Cash through the bank,XAP,Children,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash Street: high,365243.0,-2777.0,-2447.0,-2447.0,-2432.0,1.0
1118852,170770,Cash loans,6320.835,45000.0,54738.0,0.0,45000.0,SATURDAY,9,Y,1,0.0,,,XNA,Approved,-1839,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,12.0,high,Cash X-Sell: high,365243.0,-1809.0,-1479.0,-1479.0,-1474.0,1.0
2171806,146511,Cash loans,12864.69,135000.0,148365.0,0.0,135000.0,SATURDAY,11,Y,1,0.0,,,XNA,Refused,-2009,Cash through the bank,HC,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,18.0,high,Cash X-Sell: high,,,,,,
1117084,210726,Revolving loans,4500.0,90000.0,90000.0,,90000.0,THURSDAY,10,Y,1,,,,XAP,Approved,-335,XNA,XAP,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,-284.0,-229.0,365243.0,365243.0,365243.0,0.0
1759201,280019,Cash loans,8525.115,171000.0,198126.0,,171000.0,TUESDAY,13,Y,1,,,,XNA,Refused,-197,Cash through the bank,HC,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,36.0,low_normal,Cash X-Sell: low,,,,,,
1219361,422174,Revolving loans,2250.0,45000.0,45000.0,,45000.0,MONDAY,9,Y,1,,,,XAP,Approved,-352,XNA,XAP,,Repeater,XNA,Cards,walk-in,Credit and cash offices,-1,XNA,0.0,XNA,Card Street,365243.0,365243.0,365243.0,365243.0,365243.0,0.0
2021044,188522,Cash loans,,0.0,0.0,,,THURSDAY,11,Y,1,,,,XNA,Canceled,-309,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2730931,302023,Cash loans,43241.13,1012500.0,1115410.5,,1012500.0,WEDNESDAY,16,Y,1,,,,XNA,Approved,-759,XNA,XAP,"Spouse, partner",Repeater,XNA,Cash,x-sell,Credit and cash offices,-1,XNA,42.0,low_normal,Cash X-Sell: low,365243.0,-729.0,501.0,-399.0,-386.0,1.0
2138208,272448,Revolving loans,11250.0,0.0,225000.0,,,TUESDAY,11,Y,1,,,,XAP,Approved,-361,XNA,XAP,,Refreshed,XNA,Cards,x-sell,AP+ (Cash loan),10,XNA,0.0,XNA,Card X-Sell,-361.0,-187.0,365243.0,365243.0,365243.0,0.0
1447328,138167,Cash loans,,0.0,0.0,,,THURSDAY,13,Y,1,,,,XNA,Canceled,-220,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
2557936,172311,Revolving loans,38250.0,0.0,765000.0,,,TUESDAY,4,Y,1,,,,XAP,Approved,-619,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
2637348,205260,Revolving loans,,0.0,0.0,,,FRIDAY,7,Y,1,,,,XAP,Canceled,-10,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Card Street,,,,,,
2576416,301261,Cash loans,,0.0,0.0,,,FRIDAY,7,Y,1,,,,XNA,Refused,-241,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1524292,144712,Cash loans,,0.0,0.0,,,WEDNESDAY,7,Y,1,,,,XNA,Canceled,-332,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,-1,XNA,,XNA,Cash,,,,,,
1313764,162184,Revolving loans,9000.0,180000.0,180000.0,,180000.0,THURSDAY,4,Y,1,,,,XAP,Refused,-276,XNA,HC,Unaccompanied,Repeater,XNA,Cards,x-sell,Credit and cash offices,-1,XNA,0.0,XNA,Card X-Sell,,,,,,
2586995,250246,Consumer loans,9449.055,67455.0,82165.5,0.0,67455.0,SATURDAY,14,Y,1,0.0,,,XAP,Approved,-1229,Cash through the bank,XAP,Unaccompanied,Repeater,Office Appliances,POS,XNA,Country-wide,100,Consumer electronics,10.0,middle,POS household with interest,365243.0,-1197.0,-927.0,-927.0,-919.0,0.0
1071695,141440,Consumer loans,13971.195,139189.5,151132.5,0.0,139189.5,FRIDAY,10,Y,1,0.0,,,XAP,Approved,-788,Cash through the bank,XAP,"Spouse, partner",Refreshed,Consumer Electronics,POS,XNA,Country-wide,100,Consumer electronics,12.0,low_action,POS household without interest,365243.0,-756.0,-426.0,-426.0,-422.0,0.0
2029515,156806,Consumer loans,11810.295,112455.0,99463.5,22491.0,112455.0,FRIDAY,12,Y,1,0.2008514949129685,,,XAP,Approved,-725,Cash through the bank,XAP,,New,Mobile,POS,XNA,Country-wide,40,Connectivity,12.0,high,POS mobile with interest,365243.0,-694.0,-364.0,-394.0,-387.0,0.0
2687477,348290,Consumer loans,11100.375,102555.0,99913.5,10255.5,102555.0,FRIDAY,20,Y,1,0.1013821657470052,,,XAP,Approved,-2400,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Country-wide,2070,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2369.0,-2099.0,-2129.0,-2125.0,1.0
1818943,321627,Cash loans,10180.215,90000.0,95940.0,,90000.0,MONDAY,14,Y,1,,,,Everyday expenses,Approved,-520,Cash through the bank,XAP,Unaccompanied,New,XNA,Cash,walk-in,Country-wide,60,Connectivity,12.0,middle,Cash Street: middle,365243.0,-490.0,-160.0,-160.0,-150.0,1.0
2348238,281663,Consumer loans,,77166.0,77166.0,0.0,77166.0,WEDNESDAY,13,Y,1,0.0,,,XAP,Unused offer,-530,Cash through the bank,CLIENT,,Repeater,Mobile,XNA,XNA,Country-wide,50,Connectivity,,XNA,POS mobile with interest,,,,,,
1267178,247257,Consumer loans,6634.8,37755.0,32539.5,6750.0,37755.0,SATURDAY,10,Y,1,0.1871075894669985,,,XAP,Approved,-1865,XNA,XAP,,New,Mobile,POS,XNA,Country-wide,30,Connectivity,6.0,high,POS mobile with interest,365243.0,-1788.0,-1638.0,-1668.0,-1661.0,0.0
1885609,273894,Revolving loans,,0.0,0.0,,,WEDNESDAY,12,Y,1,,,,XAP,Canceled,-271,XNA,XAP,,Refreshed,XNA,XNA,XNA,AP+ (Cash loan),5,XNA,,XNA,Card Street,,,,,,
2713499,202827,Consumer loans,40784.76,442026.0,397822.5,44203.5,442026.0,TUESDAY,12,Y,1,0.1089113083845746,,,XAP,Approved,-464,Cash through the bank,XAP,,Repeater,Furniture,POS,XNA,Stone,30,Furniture,12.0,middle,POS industry with interest,365243.0,-433.0,-103.0,-103.0,-95.0,0.0
2374691,168858,Consumer loans,,113346.0,113346.0,0.0,113346.0,THURSDAY,15,Y,1,0.0,,,XAP,Unused offer,-570,Cash through the bank,CLIENT,,Repeater,Computers,XNA,XNA,Country-wide,23,Connectivity,,XNA,POS mobile with interest,,,,,,
2195361,308831,Revolving loans,,0.0,0.0,,,THURSDAY,10,Y,1,,,,XAP,Refused,-444,XNA,HC,,Repeater,XNA,XNA,XNA,AP+ (Cash loan),1,XNA,,XNA,Card Street,,,,,,
1217458,291806,Cash loans,18987.795,225000.0,262125.0,,225000.0,MONDAY,11,Y,1,,,,XNA,Approved,-889,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),1,XNA,30.0,high,Cash X-Sell: high,365243.0,-858.0,12.0,365243.0,365243.0,0.0
1824796,212327,Cash loans,17971.38,225000.0,247275.0,,225000.0,FRIDAY,10,Y,1,,,,XNA,Approved,-1425,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,AP+ (Cash loan),1,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-1395.0,-885.0,-885.0,-876.0,1.0
1188886,266518,Revolving loans,9000.0,0.0,180000.0,,,SATURDAY,12,Y,1,,,,XAP,Approved,-1056,XNA,XAP,,Repeater,XNA,Cards,x-sell,Credit and cash offices,0,XNA,0.0,XNA,Card X-Sell,-934.0,-892.0,365243.0,-800.0,365243.0,0.0
2490369,294793,Cash loans,,0.0,0.0,,,WEDNESDAY,16,Y,1,,,,XNA,Refused,-355,XNA,HC,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1011879,448069,Cash loans,19025.1,225000.0,295366.5,,225000.0,TUESDAY,11,Y,1,,,,XNA,Approved,-616,Cash through the bank,XAP,,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,24.0,middle,Cash X-Sell: middle,365243.0,-586.0,104.0,-406.0,-375.0,1.0
1658752,296977,Cash loans,,0.0,0.0,,,WEDNESDAY,10,Y,1,,,,XNA,Canceled,-174,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1729312,437594,Cash loans,20381.13,225000.0,280674.0,,225000.0,WEDNESDAY,13,Y,1,,,,XNA,Approved,-1294,Cash through the bank,XAP,Unaccompanied,Refreshed,XNA,Cash,x-sell,Credit and cash offices,0,XNA,18.0,middle,Cash X-Sell: middle,365243.0,-1264.0,-754.0,-754.0,-750.0,1.0
2297384,380062,Cash loans,,0.0,0.0,,0.0,FRIDAY,16,Y,1,,,,XNA,Unused offer,-1095,Cash through the bank,CLIENT,Unaccompanied,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1087206,182447,Cash loans,10097.37,157500.0,220603.5,,157500.0,THURSDAY,11,Y,1,,,,XNA,Approved,-1119,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,36.0,middle,Cash X-Sell: middle,365243.0,-1089.0,-39.0,-849.0,-822.0,1.0
2115708,262039,Cash loans,4099.5,45000.0,45000.0,0.0,45000.0,THURSDAY,16,Y,1,0.0,,,XNA,Approved,-2199,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,x-sell,Credit and cash offices,0,XNA,12.0,low_action,Cash Street: low,365243.0,-2169.0,-1839.0,-1989.0,-1986.0,0.0
2544070,198376,Cash loans,10080.0,90000.0,90000.0,0.0,90000.0,SATURDAY,13,Y,1,0.0,,,Medicine,Refused,-2151,Cash through the bank,HC,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,12.0,high,Cash Street: high,,,,,,
2750458,164422,Cash loans,,0.0,0.0,,,TUESDAY,16,Y,1,,,,XNA,Canceled,-206,XNA,XAP,,Repeater,XNA,XNA,XNA,Credit and cash offices,0,XNA,,XNA,Cash,,,,,,
1238932,290693,Cash loans,14334.525,180000.0,203760.0,0.0,180000.0,THURSDAY,10,Y,1,0.0,,,XNA,Approved,-2515,Cash through the bank,XAP,Unaccompanied,Repeater,XNA,Cash,walk-in,Credit and cash offices,0,XNA,24.0,high,Cash Street: high,365243.0,-2485.0,-1795.0,-1795.0,-1791.0,1.0
2781754,448797,Consumer loans,9229.635,47925.0,45265.5,4792.5,47925.0,SATURDAY,15,Y,1,0.104268412278121,,,XAP,Refused,-1923,Cash through the bank,SCO,Unaccompanied,New,Mobile,POS,XNA,Stone,43,Connectivity,6.0,high,POS mobile with interest,,,,,,
2560770,242596,Consumer loans,2069.775,20700.0,18630.0,2070.0,20700.0,THURSDAY,17,Y,1,0.1089090909090909,,,XAP,Approved,-2709,Cash through the bank,XAP,Family,New,Consumer Electronics,POS,XNA,Stone,353,Consumer electronics,10.0,low_normal,POS household without interest,365243.0,-2677.0,-2407.0,-2407.0,-2405.0,0.0
1105908,230343,Consumer loans,6844.005,69700.5,68715.0,9000.0,69700.5,WEDNESDAY,19,Y,1,0.1261251776596304,,,XAP,Approved,-2212,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,67,Connectivity,16.0,high,POS mobile with interest,365243.0,-2180.0,-1730.0,-1730.0,-1725.0,0.0
1622742,118131,Consumer loans,3721.86,31050.0,27900.0,3150.0,31050.0,WEDNESDAY,19,Y,1,0.1104874835309617,,,XAP,Approved,-2546,Cash through the bank,XAP,Unaccompanied,New,Mobile,POS,XNA,Stone,8,Connectivity,10.0,high,POS mobile with interest,365243.0,-2510.0,-2240.0,-2240.0,-2234.0,0.0
2427005,402757,Consumer loans,3310.56,27225.0,27225.0,0.0,27225.0,SUNDAY,20,Y,1,0.0,,,XAP,Approved,-1564,Cash through the bank,XAP,,Refreshed,Audio/Video,POS,XNA,Stone,57,Connectivity,12.0,high,POS mobile with interest,365243.0,-1524.0,-1194.0,-1194.0,-1185.0,0.0
1191609,234501,Consumer loans,13342.365,121360.5,121360.5,0.0,121360.5,SATURDAY,20,Y,1,0.0,,,XAP,Approved,-165,XNA,XAP,,Repeater,Mobile,POS,XNA,Country-wide,10,Connectivity,14.0,high,POS mobile with interest,365243.0,-129.0,261.0,365243.0,365243.0,0.0
2438649,176502,Consumer loans,11560.59,47331.0,56223.0,0.0,47331.0,SATURDAY,17,Y,1,0.0,,,XAP,Approved,-600,Cash through the bank,XAP,Family,New,Mobile,POS,XNA,Country-wide,15,Connectivity,6.0,high,POS mobile with interest,365243.0,-569.0,-419.0,-419.0,-403.0,0.0
1310061,431331,Revolving loans,6750.0,0.0,135000.0,,,SUNDAY,10,Y,1,,,,XAP,Approved,-2480,XNA,XAP,,Repeater,XNA,Cards,x-sell,Regional / Local,147,Consumer electronics,0.0,XNA,Card X-Sell,-2449.0,-2403.0,365243.0,-2222.0,365243.0,0.0
